source,molecule_id,inchi_key,smiles,driven_bond,n_heavy,classes,substituents_equivalent,barrier_kcal_mol,odd_fraction,power_above_n3,rms_full,rms_even_only,rms_three_harmonics,rms_flat,phase_gain,minimum_shift_degrees,js_distance,power_n1,power_n2,power_n3,power_n4,power_n5,power_n6
torsiontest2000,testcase-1977,AICZMNWUKVFBFK-UHFFFAOYSA-N,O=C1CCCN1C1CC1,5-6,9,plain,0,3.025112463743426,0.569737915996698,0.12143457328275235,0.047122160020654155,0.5918217007265038,0.27640667842387423,0.7829976307786614,0.5446995407058496,171.7614424410541,0.2572106523649995,0.2407673835431554,0.5998812361912456,0.03791680698284667,0.1144789103714278,0.0010371189307822634,0.0059185439805422855
torsiontest2000,testcase-1978,ZZFVMUDBGRIBDA-UHFFFAOYSA-N,CN[C@@H]1CNCCOC1,1-2,9,gauche_effect|stereocentre_adjacent,0,6.887962989101652,0.4356974335630504,0.008177562334906364,0.024275617476028473,1.255708443550391,0.17370406019123563,1.9021750064519953,1.2314328260743623,4.493758668515937,0.3833246702303409,0.38505885908968773,0.11325487784729725,0.49350870072810865,0.005837487945561778,0.0012884125311483023,0.0010516618581962844
torsiontest2000,testcase-1979,GBCKRQRXNXQQPW-UHFFFAOYSA-N,C=CCN(C)C,2-4,6,plain,0,6.875716753304005,0.1429790615599525,0.0031466121812342013,0.013724710662128515,0.7169797076361882,0.1072258923374227,1.8958425682740814,0.7032549969740597,0.4993065187239836,0.2474387229353696,0.12502275767139276,0.1869321407006976,0.6848984894466755,0.00015538314542229108,0.00025745561534194344,0.0027337734204699667
torsiontest2000,testcase-198,VIJUZNJJLALGNJ-UHFFFAOYSA-N,CCCC(=O)N(C)C,2-3,8,plain,0,8.425877733679954,0.014054772894719042,0.01466940593775207,0.6468190406050607,0.6786597601233738,0.6800181112026705,1.8496514848986756,0.03184071951831313,103.35644937586687,0.026544525133986564,0.3159092662441634,0.1946060889052694,0.47481523891281513,0.005176440325625811,0.002503958847533849,0.006989006764592409
torsiontest2000,testcase-1980,GBCKRQRXNXQQPW-UHFFFAOYSA-N,C=CCN(C)C,4-5,6,conjugated,0,6.401228437112877,0.5261834750365844,0.03753316208047624,0.0698665004099624,1.1266724617603234,0.30835030517032264,1.5517904472075688,1.056805961350361,104.85436893203882,0.3416836335828172,0.12046249344476945,0.5000753380779971,0.34192900639675716,0.02646528625040999,0.007696836013050407,0.0033710398170158393
torsiontest2000,testcase-1983,MKZRYHJQHATKLV-UHFFFAOYSA-N,O=C(c1ccccc1)N1CCCCN1,7-9,14,anomeric,0,24.368152308219578,0.05059139660969417,0.08070804067007226,1.3601049433972063,1.9411101076115762,2.215784417819918,6.305706629755714,0.5810051642143699,10.984743411927866,0.2551692189452177,0.03538972659591454,0.7398332947283852,0.14406893800562795,0.044933965613887995,0.034118951733712134,0.0016551233224721365
torsiontest2000,testcase-1984,MWVHJMSPEWASOG-UHFFFAOYSA-N,CNC(=O)[C@H]1COCCN1C,2-4,11,anomeric|stereocentre_adjacent,0,10.419956857454963,0.8403002428531277,0.057507503853499474,0.2966471357933512,2.5922906123332954,0.7361184998350019,2.8249561881044696,2.295643476539944,20.970873786407765,0.6759429692926533,0.14851884755004713,0.7473857860077996,0.046587862588653835,0.04336968808699867,0.005192273099392747,0.008945542667108057
torsiontest2000,testcase-1985,FHZVASPNPXYGBN-UHFFFAOYSA-N,C#C[C@H](C)NS(C)(=O)=O,3-4,9,stereocentre_adjacent,0,6.619121636089403,0.6903559056839337,0.0395254601714347,0.2789652219164594,1.798530183340456,0.508492997407888,2.1565400027916835,1.5195649614239966,10.485436893203882,0.5205184863749178,0.6896205946040967,0.19750976607089163,0.07334417915357686,0.008282907518329453,0.021558441781822958,0.009684110871282289
torsiontest2000,testcase-1987,VWJKIEGKFXYPIQ-UHFFFAOYSA-N,CNS(=O)(=O)c1cccnc1,1-2,11,plain,0,7.69444370130077,0.25216918248130177,0.07090808273258095,0.3380905772433116,1.1617626499512175,0.6794755350691727,2.2390504798685518,0.8236720727079059,16.477115117891827,0.26260733733603425,0.049412580119502655,0.7544978581533482,0.12518147899456816,0.04612110337341604,0.013269520102846634,0.011517459256318278
torsiontest2000,testcase-1988,OMIUMOSXILKQNP-UHFFFAOYSA-N,CO[C@H]1CC[C@H]2[C@H]1OCCN2C,2-3,12,stereocentre_adjacent,0,7.399846863991115,0.6189451420780173,0.020941422194787843,0.06502490714066629,1.7723080801553066,0.33220538847226405,2.252172549852539,1.7072831730146403,95.36754507628291,0.5640544878302269,0.7067717787052776,0.06626934256086324,0.20601745653907133,0.004045214746709174,0.01660697928532739,0.0002892281627512796
torsiontest2000,testcase-1989,NKZNPRQIONEKPT-UHFFFAOYSA-N,CN(C)Cc1ccc2ccccc2n1,2-3,14,biaryl,0,5.132276815711521,0.2825601030672702,0.1795190582569452,0.5495712152914423,0.9706821913919051,0.8418812739965396,1.6024119180454632,0.4211109761004629,1.4979195561719791,0.27213134366934677,0.6549723785206826,0.12725394694568085,0.038254616276691286,0.03780623461816815,0.07306068710426322,0.06865213653451384
torsiontest2000,testcase-199,QBDGDTBYIRYNNF-UHFFFAOYSA-N,COc1ccc(B2OCCO2)cn1,5-6,13,plain,0,5.8093868751311675,3.3010075339240787e-07,0.009771261366126332,0.025148281302060354,0.025175931220275928,0.20450173298068902,2.0532656577644115,2.7649918215574137e-05,0.4993065187239836,0.0005399982715190029,2.2963817507538932e-05,0.9901973893235533,8.38549281268337e-06,0.009707591135445342,1.0515143213544456e-05,5.315508746744518e-05
torsiontest2000,testcase-1990,AEHWKBXBXYNPCX-UHFFFAOYSA-N,CCSc1ccccc1,2-3,9,plain,1,3.337641106802039,0.007548828304660639,0.012694270258880199,0.05571420247117375,0.09657846653604926,0.11648754896591199,0.9096781752475113,0.04086426406487551,0.0,0.02823009269190009,0.015474690822259938,0.19704803323631884,0.7747830056825411,0.010033380641200762,0.002432098197596295,0.00022879142008314256
torsiontest2000,testcase-1991,AMWFIKFWXRBICX-UHFFFAOYSA-N,CSc1ccccc1NC(C)=O,2-3,12,biaryl,0,9.372292363434099,4.471064098874238e-05,0.003273899951819133,0.07686495384327059,0.07913811270142505,0.17853571118110903,2.817330737633095,0.0022731588581544615,171.7614424410541,0.009128846340975603,0.40041526974103264,0.5190934756975432,0.07721735460960506,0.00316163945680426,2.1508328026176237e-05,9.075216698869631e-05
torsiontest2000,testcase-1995,ODRLWUIGCMDZHL-UHFFFAOYSA-N,CC[C@H](SC)C(=O)NC,2-3,9,stereocentre_adjacent,0,4.903487958712503,0.046326606357847855,0.0032234977751642636,0.027458261209845135,0.3167653984737603,0.08765486913927563,1.4664282711524814,0.28930713726391516,116.83772538141471,0.08171631255640761,0.10771171194924653,0.08803571383321025,0.8010290764423789,0.0014422479027739036,3.732260094795828e-05,0.0017439272714424017
torsiontest2000,testcase-1996,WECOZIBSYPJXKM-UHFFFAOYSA-N,CNC(=O)[C@H](C)SC,2-3,8,stereocentre_adjacent,1,5.585266811482143,0.2267351438412495,0.05257987383124538,0.7427472814341509,0.9812698462663706,0.8043845783810724,1.5379586313293498,0.23852256483221967,139.30651872399443,0.3142964305277549,0.1555746330607674,0.4393416025792969,0.3525038905286903,0.0020345108936771555,0.043996885102856376,0.006548477834711853
torsiontest2000,testcase-1997,WECOZIBSYPJXKM-UHFFFAOYSA-N,CNC(=O)[C@H](C)SC,2-5,8,stereocentre_adjacent,0,5.571961073146667,0.2788832563094768,0.033734415008439156,0.21565152196070556,0.8837139412297169,0.36789354866222684,1.6370787137416534,0.6680624192690113,23.467406380027796,0.3881657430709838,0.7943647167480559,0.16809530538958908,0.0038055628539158913,0.015666938050410754,0.009472118115555992,0.00859535884247241
torsiontest2000,testcase-1998,KQZCRXVJXGYIFM-UHFFFAOYSA-N,CC(=O)NCc1cccnc1,3-4,11,plain,0,7.8982406192226335,0.020940707791983617,0.005214257618678269,0.02703448526362104,0.33075219023947394,0.1666999150854559,2.2781501750048587,0.30371770497585293,177.25381414701803,0.16514254716988583,0.5613954187303092,0.373156737667069,0.0602335859839436,0.00438323530892034,0.00045303396381037194,0.0003779883459475572
torsiontest2000,testcase-1999,MVKDNXIKAWKCCS-UHFFFAOYSA-N,Cc1cccnc1O,7-8,8,plain,0,9.046819732582662,1.934289198330211e-06,7.910227351810187e-05,0.004775481634782919,0.006185192213631632,0.025586848128308186,2.8263366241981838,0.0014097105788487135,0.0,0.000612874682732826,0.3842641238904021,0.6147686729050567,0.000888100931023278,6.903415974320119e-05,8.702757420973696e-06,1.365356353926991e-06
torsiontest2000,testcase-20,KTFPJNJKRLUABW-UHFFFAOYSA-N,CNCc1ccccc1SC,2-3,11,biaryl,0,7.901312401983887,0.41854090072951033,0.13136044342058037,0.5401756213858244,1.451867026220282,0.9283258875648079,2.1519717308129787,0.9116914048344575,14.97919556171982,0.4774233915098124,0.2599250558211172,0.47210929332307666,0.1366052074352256,0.04033420371764781,0.048483076130816684,0.042543163572115864
torsiontest2000,testcase-200,ACICOFCMUVUPII-UHFFFAOYSA-N,CC(=O)N[C@H](C)Cc1ccccn1,2-3,13,stereocentre_adjacent,0,7.413190052844584,0.16717485237054772,0.007020989296616333,0.1137456059586506,0.8195333808946244,0.20149929691082813,1.9882420387355977,0.7057877749359738,130.31900138696255,0.4421296239870025,0.08520273427198295,0.14941160662619263,0.7583646698052082,0.0058517369676898984,0.00011693871602462202,0.001052313612901813
torsiontest2000,testcase-2000,MDAJUWFLZIUPEK-UHFFFAOYSA-N,CNC(=O)C1CSC1,1-2,8,anomeric|conjugated,0,14.799488786200527,8.787030043146718e-06,0.05132358664640015,0.19528248187058833,0.1957178941463604,1.0161288867214016,4.406009249438103,0.000435412275772068,0.4993065187239836,0.0008726654959249599,0.09485703672497803,0.831743386749129,0.022075989879492653,0.044518849924497984,0.0033777584118000097,0.003426978310102158
torsiontest2000,testcase-2001,MDAJUWFLZIUPEK-UHFFFAOYSA-N,CNC(=O)C1CSC1,2-4,8,anomeric,0,2.2363374253036454,0.5555059480460803,0.06583469254177873,0.11266815362108897,0.5205626108380025,0.20809879012387322,0.6911291062144501,0.40789445721691353,106.35228848821077,0.1861187691218995,0.06159960393463836,0.5169324159739731,0.35563328754960954,0.017482785427271576,0.03003760666366477,0.018314300450842393
torsiontest2000,testcase-2004,AMCPYLPGHCJGNV-UHFFFAOYSA-N,O=C(NC1CCC1)C1CC1,5-6,10,anomeric|conjugated,0,16.582068517280277,0.014028556288538994,0.09550215338859379,0.6543623506507812,0.8363732541297245,1.5084172091203643,4.4462895707928505,0.18201090347894333,0.9986130374479956,0.0439970072327295,0.010553699016055799,0.8637704854328772,0.03017366216247323,0.07204219460041109,0.00803440744998826,0.015425551338194435
torsiontest2000,testcase-2005,UFOAYTOVTNNRKJ-UHFFFAOYSA-N,COC(=O)c1ccccc1C(C)=O,2-4,13,conjugated,0,2.4935076332185417,0.017665453389398122,0.10042773503889192,0.13080257898129635,0.15551197699212077,0.23943400974336243,0.6462125165790465,0.024709398010824418,176.25520110957,0.03778163247292772,0.007658741071866743,0.7238761670235246,0.16803735686571653,0.010378510338511391,0.07806411596519365,0.011985108735186857
torsiontest2000,testcase-2006,XLLIQLLCWZCATF-UHFFFAOYSA-N,COCCOC(C)=O,3-4,8,plain,0,5.43042310612509,0.17808572919236007,0.02401719996940929,0.16042119175065578,0.6597035561501725,0.28453099430888684,1.5248104331608592,0.49928236439951673,142.80166435506237,0.18258777167397783,0.26209287789159486,0.16407881840636926,0.5498111037326264,0.014781381385040513,0.004238334756254514,0.004997483828114262
torsiontest2000,testcase-2007,SOYPZBKNEIEUIG-UHFFFAOYSA-N,CNCc1ccc(F)cc1Cl,2-3,11,biaryl,0,7.792830289457925,0.26004959674515987,0.03688575770833099,0.36282606808357243,1.1338071509731382,0.5434237871422499,2.1374694592863017,0.7709810828895658,146.79611650485438,0.3408039438776922,0.20178266903300301,0.5518643527296981,0.2094672205289678,0.007731223111129293,0.02052744692598227,0.008627087671219424
torsiontest2000,testcase-2011,XVXPRFNJZPAPIE-UHFFFAOYSA-N,CC(C)(C)OC1CC1,4-5,8,plain,0,2.413859744439833,0.0036087515481055743,0.008457784142285934,0.01352156558198747,0.05478983921496726,0.0824008971437489,0.8839489396677134,0.04126827363297979,115.83911234396669,0.017412067085194355,6.638601983795184e-05,0.0017465120234833017,0.9897293178143927,0.0017548277941476858,1.4317594110433186e-05,0.006688638754027814
torsiontest2000,testcase-2017,RYNNQBQENNRWDW-UHFFFAOYSA-N,C[C@@H](CC1CC1)C(=O)O,4-6,9,stereocentre_adjacent,0,5.044412960764021,0.1931449383630559,0.0016164609230566618,0.07671543380289521,0.6379181186180837,0.09613400377025903,1.443027121546431,0.5612026848151884,125.82524271844659,0.20476914047404068,0.17174186041694312,0.0303319050438949,0.7963097736161054,0.0003033709183308688,0.001153225635078862,0.00015986436964693097
torsiontest2000,testcase-2018,FSOMEHAKZJDSCU-UHFFFAOYSA-N,CNC(=O)[C@@H]1[C@H]2CCCO[C@H]21,2-4,11,stereocentre_adjacent,0,5.0578215845744126,0.7961925772567434,0.00014310032790374198,0.024786277385393393,1.3651242634214489,0.030808926265421387,1.5298491686891003,1.3403379860360556,40.44382801664352,0.5197017966122895,0.6208049640116285,0.36073910643656415,0.018312829223903735,7.990106993039415e-05,3.255070412823234e-06,5.9944187560524594e-05
torsiontest2000,testcase-2019,FOTXAJDDGPYIFU-UHFFFAOYSA-N,CCC1CC1,2-3,5,plain,0,3.6657944478356512,0.8442251456407373,0.012402960783038625,0.008711170322447214,1.0531657247128976,0.1279453589380802,1.146212472299261,1.0444545543904504,25.963938973647686,0.39400516841124683,0.10511423389111879,0.017662599119925324,0.8648202062059174,0.0016639203250306065,0.007829174021770337,0.0029098664362376806
torsiontest2000,testcase-2020,CBTGNLZUIZHUHY-UHFFFAOYSA-N,COC(=O)C1CCC1,2-3,8,anomeric|conjugated,0,13.28672320698388,0.00035975548668832935,0.0034793998110447992,0.16906591422596567,0.18495919341875808,0.2880996134914721,3.9583696856199073,0.015893279192792403,0.9986130374479956,0.01261730807857261,0.3242890874879604,0.6669380290786184,0.0052934836223763,0.0022422324539339744,0.0011814948978452998,5.567245926552507e-05
torsiontest2000,testcase-2021,HWHPNCYVVJDMOE-UHFFFAOYSA-N,COC(=O)C1(C)CCC1,2-4,9,plain,0,0.8818302003201097,0.37392333738451755,0.07520346697565834,0.0035586627236164708,0.16468497657639328,0.07392374745515401,0.26927717202125906,0.16112631385277681,118.33564493758672,0.07013947961360807,0.31208535872602194,0.029438078667984112,0.5832730956303356,0.06969198215831109,0.005029627372523725,0.00048185744482352516
torsiontest2000,testcase-2022,AAGVVPCTGYOEIX-UHFFFAOYSA-N,COC(=O)CC1(C(=O)OC)CCC1,4-5,13,plain,0,6.696737852296792,0.0034432404183357933,0.007739917847520456,0.15535963142890227,0.19714803126956407,0.23926860026599786,2.074201842331518,0.041788399840661794,117.83633841886268,0.029902116632615702,0.05009605876146041,0.029677402662073898,0.9124866207289452,0.004811938615773209,0.0023008757908507963,0.0006271034408964508
torsiontest2000,testcase-2023,SGXHANSUXZAOSN-UHFFFAOYSA-N,COC(=O)CC1CCC1,2-3,9,anomeric|conjugated,0,1.2296403547516093,0.2818570707712308,0.03416483704910351,0.002499385013889703,0.18976005956113393,0.06610784703985967,0.3574072430894585,0.1872606745472442,10.984743411927866,0.07951077349773487,0.5871778598397536,0.2834413067294058,0.0952159963817372,0.03312622289682232,0.0004684359369470474,0.0005701782153341413
torsiontest2000,testcase-2024,FCYCWRUKORPVQK-UHFFFAOYSA-N,CC(=O)O[C@@H](C)C(=O)C1CC1,4-6,11,stereocentre_adjacent,0,4.860280899214558,0.5060155389627896,0.056996054514198896,0.1279016490848284,1.0596360502323852,0.37548407557132324,1.4842479769069046,0.9317344011475568,20.471567267683753,0.32143116047450365,0.34665202680796015,0.5445689609642268,0.0517829577136141,0.04096923623176197,0.014605237477071823,0.0014215808053650988
torsiontest2000,testcase-2025,HVCFCNAITDHQFX-UHFFFAOYSA-N,CC(=O)C1CC1,1-3,6,plain,0,5.965259091171902,0.7706171571973447,0.01046656839231603,0.022186411715343655,1.6582172649271574,0.19450425953785555,1.8889182429733427,1.6360308532118137,33.95284327323162,0.4981924836807755,0.1708052550329148,0.8067704014704656,0.011957775104303542,0.006271034229947372,0.003544622713908301,0.0006509114484603567
torsiontest2000,testcase-2026,SVHZXNUPPFHFQQ-UHFFFAOYSA-N,CNC(=O)CNc1ccccc1,2-3,12,plain,0,6.473545735992957,0.2555226857775203,0.015067196175315892,0.08766811634481099,0.9855404847662368,0.2539794975433121,1.9439127859598855,0.8978723684214258,14.97919556171982,0.260806320593537,0.6341690643001454,0.34871102282213057,0.002052716702408067,0.01326384926021475,0.001628959030467263,0.00017438788463387881
torsiontest2000,testcase-2028,QWYAONYIJQRHSS-UHFFFAOYSA-N,CC(=O)NC[C@@H]1CC[C@@H]2C[C@H]2C1,4-5,12,stereocentre_adjacent,0,5.174081037403084,0.2988618029565309,0.010877325176882663,0.04130434027362561,0.774580274896501,0.1532335964411435,1.4154608913558604,0.7332759346228754,7.489597780859867,0.24498781563741626,0.41703945934778797,0.04149312747221865,0.5305900880031108,0.005610114071884261,0.004965986582354484,0.00030122452264391973
torsiontest2000,testcase-2029,MCZZSCSUZONQDT-UHFFFAOYSA-N,CC[C@]1(C)CCN(C)C1,2-3,9,stereocentre_adjacent,0,5.701975487841992,0.011332520301544285,0.011039119829682295,0.03436000048423953,0.20347976257604367,0.20090435206524157,1.8842933587652326,0.16911976209180413,1.9972260748959343,0.09862793268721537,0.0012144763575948918,0.0027608963586893665,0.9849855074540336,0.007599481421860962,0.000403762067032525,0.003035876340788809
torsiontest2000,testcase-203,CYQDIMGVWXDPAG-UHFFFAOYSA-N,CNC(=O)N[C@H]1CC(=O)N(C)C1,4-5,12,stereocentre_adjacent,0,8.008118021301925,0.6031119912409288,0.03962786435117192,0.14775237225206922,1.7932261749774412,0.4813348990525612,2.3059509345351152,1.645473802725372,2.9958391123439867,0.46666022332208545,0.5117321374834977,0.13296883977878293,0.3156711583865476,0.018673816907237722,0.0176085122034952,0.0033455352404389927
torsiontest2000,testcase-2030,LSWLZQGMAHFPLN-UHFFFAOYSA-N,CN1CC[C@](C)(CO)C1,2-3,9,stereocentre_adjacent,0,10.60578731331043,0.27803793138190225,0.04010211685872681,0.46996403620530475,1.5482148378687783,0.731253334903978,2.836813014409339,1.0782508016634735,7.988904299583879,0.4744510932924726,0.18032193014722694,0.09006380143169951,0.6895121515623468,0.01778972047375848,0.01666806423837521,0.005644332146593119
torsiontest2000,testcase-2031,YGGWPDLYLUHWIQ-UHFFFAOYSA-N,CN(C)C(=O)c1ccccn1,2-4,11,conjugated,0,10.03225378273055,9.474637061763197e-06,0.08110478378384475,0.24149496007461996,0.24162608972054853,0.774997366735047,2.597063416626124,0.00013112964592856824,0.0,0.001533671425121374,0.719461693335138,0.19030976024054852,0.009123762640468899,0.06729909571836423,0.004580618895841449,0.009225069169639074
torsiontest2000,testcase-2032,VLQBSKLZRSUMTJ-UHFFFAOYSA-N,CSc1ccccn1,5-6,8,plain,1,5.349233379994985,6.638396851904863e-06,0.0027967138800561583,0.01870535112317163,0.019218154087816276,0.09242790141119293,1.711684783263018,0.0005128029646446451,0.4993065187239836,0.000424135728770354,0.26988591633579495,0.7162358168407085,0.011081552943440385,0.0026094585679435666,7.542333773686887e-05,0.00011183197437572338
torsiontest2000,testcase-2033,GGYRVEUCCUJDFK-UHFFFAOYSA-N,CCN(C)C(=O)NC,2-3,8,plain,0,6.155552866344806,0.0060133894753495384,0.015252341589716717,0.08589505969672549,0.17781345467678938,0.26241094666599096,2.009559974770831,0.09191839498006389,0.9986130374479956,0.02677173764664334,0.29449973787510636,0.6816207331967541,0.008627187338422954,0.0013773134321195377,0.01355098907733558,0.00032403908026159997
torsiontest2000,testcase-2034,YBRBMKDOPFTVDT-UHFFFAOYSA-N,CC(C)(C)N,2-4,5,plain,0,2.2502417714858893,0.001965030660213451,0.0013378835347817005,0.003990861843110712,0.03535579173761382,0.02926026832700577,0.792495558828103,0.03136492989450311,121.33148404993062,0.016181248165929373,5.4408498790901165e-05,0.00041654211658500445,0.9981911658498422,0.0003059214241087618,4.658268689441016e-05,0.0009853794237785285
torsiontest2000,testcase-2035,GELMWIVBBPAMIO-UHFFFAOYSA-N,CCC(C)(C)N,2-4,6,plain,0,4.973639197880402,0.004743338980990891,0.0061795105953505155,0.018145721650053806,0.11957243286116978,0.136113449705921,1.7161453627120713,0.10142671121111597,122.82940360610263,0.028762051864986312,0.0003722876083123708,0.0010343737861393829,0.9924138280101976,0.0008136427502808597,0.0001312097814458259,0.00523465806362383
torsiontest2000,testcase-2036,ZCPADTVDGNXMOD-UHFFFAOYSA-N,CNCC(=O)N1CCCC1,5-6,10,anomeric|conjugated,0,19.440585554402787,0.015247770767208192,0.03345671635533561,0.7169091445046579,0.9877536745263606,1.235726309077986,5.549208196129419,0.2708445300217027,1.9972260748959911,0.06688002068770428,0.018356537329038844,0.9200011788858288,0.02818556742979685,0.02255738649581769,0.007527065917938988,0.003372263941578935
torsiontest2000,testcase-2037,RFAAXZOWTXYPAG-UHFFFAOYSA-N,CN(C)C(=O)CNC1CC1,4-5,10,plain,0,10.6140399708529,0.6232106366487995,0.06425116166716707,0.4434842171551554,2.2742627514420364,0.8424049357026412,2.8601539012350123,1.830778534286881,107.3509015256588,0.5501096037021473,0.8047759219624316,0.05507733017462969,0.07589558619577157,0.03643138215172039,0.01968413348071612,0.008135646034730559
torsiontest2000,testcase-2038,RFAAXZOWTXYPAG-UHFFFAOYSA-N,CN(C)C(=O)CNC1CC1,5-6,10,plain,0,5.590104127128143,0.6811796667809457,0.0315626051451909,0.0191793365925951,1.3756742082039888,0.2967140131621784,1.6667539724315312,1.3564948716113936,25.963938973647686,0.4786129251677676,0.15940426003133087,0.5636286390369943,0.24540449578648382,0.015212277302919828,0.015915641361515773,0.0004346864807552971
torsiontest2000,testcase-2039,VEBLEROFGPOMPB-UHFFFAOYSA-N,CNC1CC1,2-3,5,plain,0,5.583479473745683,0.6067559799609742,0.006023269396136965,0.015221329852013885,1.1930049631931607,0.11982542568486908,1.531515626842219,1.1777836333411469,23.467406380027796,0.44540480131188986,0.2037135491742888,0.35959311159711416,0.43067006983246003,9.804165037456618e-05,0.004680801816430078,0.0012444259293323207
torsiontest2000,testcase-2042,VLWRKVBQUANIGI-UHFFFAOYSA-N,CNc1ccc(F)cc1,2-3,9,biaryl,0,4.790860616602004,0.30352253530653023,0.14370762412452806,0.4244020121573205,1.0647548643001412,0.7947377626032353,1.8225935742798876,0.6403528521428208,21.969486823855732,0.21591522681260578,6.77912168670843e-05,0.8561137796058249,0.00011080505277994705,0.0866198592835028,6.52124228718909e-05,0.05702255241815338
torsiontest2000,testcase-2043,HUZZYIJZZCBOOF-UHFFFAOYSA-N,CNC(=O)[C@H](C)c1ccccc1,2-4,12,stereocentre_adjacent,0,3.9271066232468,0.21132359795282682,0.0020962955302313234,0.04127299036948166,0.6322884939154885,0.07518251169398368,1.3731258846099321,0.5910155035460068,40.94313453536756,0.2149690515817828,0.9514729179350361,0.04007585583736185,0.0063549306973707574,0.0010873793435676109,0.0005562463834575876,0.00045266980320612514
torsiontest2000,testcase-2044,HUZZYIJZZCBOOF-UHFFFAOYSA-N,CNC(=O)[C@H](C)c1ccccc1,4-6,12,stereocentre_adjacent,0,2.6690304423100315,0.38886027787448996,0.07866849102451852,0.14927376103677906,0.5925797072073753,0.29801740335717053,0.9316684519486796,0.44330594617059627,158.28016643550626,0.19392907138327883,0.00213529397078727,0.9165015490868169,0.0026946659178773637,0.07387750575406078,0.0032075877400440426,0.0015833975304136887
torsiontest2000,testcase-2045,ISWSIDIOOBJBQZ-UHFFFAOYSA-N,Oc1ccccc1,4-5,7,conjugated,0,3.495269837672822,2.6397799857395586e-09,0.00010694125622590763,0.0003538807927764077,0.00035955165541003126,0.012807235015683703,1.2379898641163856,5.670862633623541e-06,0.0,2.506953372579633e-05,0.000781921164909612,0.9984079917218217,0.0007031458570428213,0.00010333037839327643,2.6818908661579244e-06,9.289869664732674e-07
torsiontest2000,testcase-2046,YMLMNCAFOVWVSV-UHFFFAOYSA-N,CNCCNC(C)=O,2-3,8,plain,0,7.257111891492968,0.41332144617518285,0.008940771836019556,0.22604546627004324,1.075005427719676,0.2738419760156293,1.6502870235051013,0.8489599614496328,6.990291262135912,0.35936504048095497,0.05659988191666055,0.44642076370348244,0.4880385825438376,0.0009844655423190951,0.0011999770185521796,0.006756329275148281
torsiontest2000,testcase-2048,DHPSSZXFZRDPHM-UHFFFAOYSA-N,CNC(=O)[C@H](C)C1CC1,2-4,9,stereocentre_adjacent,0,2.8378265618521255,0.4604875681569829,0.004836495128698451,0.007782570431007033,0.5699750276583168,0.05892412696617751,0.8398952244458658,0.5621924572273097,11.983356449375862,0.20054453249889614,0.824124560094803,0.045574351372043534,0.12546459340445495,0.004072479333637817,0.0005009348397895593,0.00026308095527107406
torsiontest2000,testcase-2049,DHPSSZXFZRDPHM-UHFFFAOYSA-N,CNC(=O)[C@H](C)C1CC1,4-6,9,stereocentre_adjacent,0,4.799119412607979,0.9532248203810109,0.015451906438525126,0.18536064226098567,1.2758385446626965,0.2453320771673672,1.306121147234675,1.0904779024017108,29.459084604715656,0.4584135079390333,0.04318388037150812,0.12558611200821496,0.8157781011817518,0.010566225902458147,0.0013514184705823492,0.0035342620654846293
torsiontest2000,testcase-205,MVCZKPMTGFFULA-UHFFFAOYSA-N,CC(=O)Nc1ccncn1,2-4,10,anomeric|conjugated,0,13.558176675229333,3.5707591804905494e-07,0.0519477823451758,0.295218702018789,0.2952283952195566,0.9590573897772394,4.014409296067567,9.69320076760205e-06,0.0,0.00020903303296060678,0.15045521503404638,0.7975735949872578,2.340763352016441e-05,0.045521487234562764,4.508329156795134e-05,0.006381211819045089
torsiontest2000,testcase-2050,PKMJXXJBZASTBF-UHFFFAOYSA-N,CNC(=O)[C@H](Cc1ccccc1)C1CC1,4-5,15,stereocentre_adjacent,0,6.002586560905911,0.18325264012586412,0.027204988507671397,0.32134494264038016,0.8253640988803952,0.4348158368459239,1.8047659390176416,0.504019156240015,1.9972260748959627,0.2127750494448476,0.04059654209253761,0.28583798880831,0.6463604805914808,0.011069589690911099,0.00460790173032662,0.011527497086433677
torsiontest2000,testcase-2051,HMVFITKXZCNKSS-UHFFFAOYSA-N,COCCN(C)C,3-4,7,plain,0,6.6576218335249,0.04317671011169621,0.004271766909334783,0.03599122124123563,0.39733619244503965,0.12956448679549956,1.9046803762591904,0.36134497120380404,98.36338418862692,0.156107176128881,0.46835861560746267,0.21677906545135373,0.3105905520318489,0.0023124779440381496,0.0008780635867483811,0.0010812253785482523
torsiontest2000,testcase-2052,JKNXMPSMAZUQMJ-UHFFFAOYSA-N,CCN1CCC[C@H]1C,2-3,8,stereocentre_adjacent,0,6.285615064261947,0.1900376847566548,0.0153856538035329,0.15449057732502514,0.7843671878858199,0.26785215151882225,1.7707892599165045,0.6298766105607948,1.4979195561720644,0.18732111993756503,0.2996252013649091,0.12571130554232,0.559277839289238,0.0018608679190282832,0.01106569731763678,0.0024590885668678356
torsiontest2000,testcase-2053,OOTKJPZEEVPWCR-UHFFFAOYSA-N,CNCc1ccccn1,1-2,9,gauche_effect,0,6.166148480609991,0.2536193345227754,0.012584601540199884,0.259017640573403,0.954983022252161,0.33017305075110537,1.843493177015626,0.6959653816787581,8.48821081830792,0.26340352180203747,0.11637734039778135,0.3306789571637356,0.5403591008982831,0.011562065566503693,0.0009436523861611759,7.888358753501581e-05
